1.29, 1.23, 0.96, 3.73, 3.10, 1, 0.00
1.34, 0.81, 0.30, 3.39, 2.90, 1, 0.00
1.34, 1.46, 0.95, 3.39, 2.90, 1, 0.00
1.37, 0.85, 0.31, 3.51, 3.02, 1, 0.00
1.37, 1.71, 0.95, 3.51, 3.02, 1, 0.00
1.38, 0.79, 0.31, 3.28, 2.79, 1, 0.00
1.38, 1.72, 0.96, 3.28, 2.79, 1, 0.00
1.33, 0.82, 0.29, 3.24, 2.83, 1, 0.00
1.33, 1.77, 0.96, 3.24, 2.83, 1, 0.00
1.35, 0.76, 0.29, 3.06, 2.63, 1, 0.00
1.35, 1.77, 0.96, 3.06, 2.63, 1, 0.00
1.37, 0.80, 0.31, 3.10, 2.71, 1, 0.00
1.37, 1.82, 0.95, 3.10, 2.71, 1, 0.00
1.33, 0.79, 0.29, 3.20, 2.70, 1, 0.00
1.33, 1.86, 0.96, 3.20, 2.70, 1, 0.00
1.46, 0.84, 0.31, 3.23, 2.67, 1, 0.00
1.46, 1.90, 0.96, 3.23, 2.67, 1, 0.00
1.38, 0.79, 0.31, 3.18, 2.71, 1, 0.00
1.38, 1.88, 0.95, 3.18, 2.71, 1, 0.00
1.41, 0.79, 0.32, 3.24, 2.80, 1, 0.00
1.41, 1.76, 0.96, 3.24, 2.80, 1, 0.00
1.16, 0.71, 0.27, 3.55, 3.18, 1, 0.00
1.16, 1.09, 0.95, 3.55, 3.18, 1, 0.00
0.52, 0.49, 0.08, 3.14, 3.45, 1, 0.00
0.52, 0.61, 0.89, 3.14, 3.45, 1, 0.00
0.79, 0.60, 0.20, 3.74, 3.53, 1, 0.00
0.79, 0.76, 0.91, 3.74, 3.53, 1, 0.00
1.23, 0.95, 0.16, 4.46, 3.64, 1, 0.00
1.23, 1.31, 0.95, 4.46, 3.64, 1, 0.00
1.31, 0.99, 0.20, 4.37, 3.50, 1, 0.00
1.31, 1.50, 0.96, 4.37, 3.50, 1, 0.00
1.32, 1.05, 0.30, 4.04, 3.29, 1, 0.00
1.32, 1.77, 0.96, 4.04, 3.29, 1, 0.00
1.35, 0.89, 0.36, 3.65, 3.09, 1, 0.00
1.35, 1.75, 0.95, 3.65, 3.09, 1, 0.00
1.40, 0.84, 0.42, 3.07, 2.79, 1, 0.00
1.40, 1.68, 0.94, 3.07, 2.79, 1, 0.00
1.44, 0.89, 0.39, 3.12, 2.82, 1, 0.00
1.44, 1.79, 0.95, 3.12, 2.82, 1, 0.00
1.37, 0.84, 0.37, 2.98, 2.81, 1, 0.00
1.37, 1.73, 0.95, 2.98, 2.81, 1, 0.00
1.40, 0.86, 0.34, 3.12, 2.75, 1, 0.00
1.40, 1.78, 0.96, 3.12, 2.75, 1, 0.00
1.43, 0.85, 0.32, 3.17, 2.76, 1, 0.00
1.43, 1.78, 0.96, 3.17, 2.76, 1, 0.00
1.41, 0.87, 0.35, 3.25, 2.76, 1, 0.00
1.41, 1.80, 0.96, 3.25, 2.76, 1, 0.00
1.39, 0.88, 0.34, 3.20, 2.78, 1, 0.00
1.39, 1.87, 0.96, 3.20, 2.78, 1, 0.00
1.38, 0.88, 0.37, 3.09, 2.81, 1, 0.00
1.38, 1.88, 0.95, 3.09, 2.81, 1, 0.00
1.43, 0.89, 0.38, 3.15, 2.72, 1, 0.00
1.43, 1.89, 0.96, 3.15, 2.72, 1, 0.00
1.28, 0.79, 0.31, 3.59, 3.22, 1, 0.00
1.28, 1.21, 0.94, 3.59, 3.22, 1, 0.00
0.48, 0.49, 0.05, 2.83, 3.46, 1, 0.00
0.48, 0.62, 0.89, 2.83, 3.46, 1, 0.00
0.81, 0.61, 0.11, 3.41, 3.43, 1, 0.00
0.81, 0.83, 0.88, 3.41, 3.43, 1, 0.00
0.98, 0.78, 0.02, 4.01, 3.53, 1, 0.00
0.98, 0.94, 0.91, 4.01, 3.53, 1, 0.00
0.87, 0.72, 0.22, 3.65, 3.54, 1, 0.00
0.87, 0.90, 0.91, 3.65, 3.54, 1, 0.00
1.14, 0.84, 0.22, 4.07, 3.59, 1, 0.00
1.14, 1.18, 0.94, 4.07, 3.59, 1, 0.00
1.23, 0.97, 0.22, 4.28, 3.50, 1, 0.00
1.23, 1.47, 0.94, 4.28, 3.50, 1, 0.00
1.31, 1.07, 0.25, 4.19, 3.30, 1, 0.00
1.31, 1.75, 0.96, 4.19, 3.30, 1, 0.00
1.33, 0.83, 0.38, 3.22, 2.92, 1, 0.00
1.33, 1.49, 0.94, 3.22, 2.92, 1, 0.00
1.43, 0.88, 0.46, 2.92, 2.80, 1, 0.00
1.43, 1.62, 0.93, 2.92, 2.80, 1, 0.00
1.32, 0.86, 0.40, 2.96, 2.84, 1, 0.00
1.32, 1.64, 0.93, 2.96, 2.84, 1, 0.00
1.35, 0.83, 0.40, 2.91, 2.88, 1, 0.00
1.35, 1.65, 0.94, 2.91, 2.88, 1, 0.00
1.34, 0.81, 0.40, 2.73, 2.74, 1, 0.00
1.34, 1.70, 0.93, 2.73, 2.74, 1, 0.00
1.35, 0.84, 0.40, 2.88, 2.73, 1, 0.00
1.35, 1.73, 0.94, 2.88, 2.73, 1, 0.00
1.34, 0.78, 0.42, 2.85, 2.68, 1, 0.00
1.34, 1.69, 0.94, 2.85, 2.68, 1, 0.00
1.33, 0.82, 0.42, 2.88, 2.69, 1, 0.00
1.33, 1.73, 0.94, 2.88, 2.69, 1, 0.00
1.39, 0.84, 0.43, 2.87, 2.64, 1, 0.00
1.39, 1.74, 0.94, 2.87, 2.64, 1, 0.00
1.42, 0.83, 0.43, 2.92, 2.67, 1, 0.00
1.42, 1.75, 0.94, 2.92, 2.67, 1, 0.00
1.39, 0.86, 0.43, 2.72, 2.71, 1, 0.00
1.39, 1.75, 0.94, 2.72, 2.71, 1, 0.00
1.42, 0.86, 0.46, 2.83, 2.71, 1, 0.00
1.42, 1.78, 0.94, 2.83, 2.71, 1, 0.00
1.36, 0.83, 0.45, 2.65, 2.61, 1, 0.00
1.36, 1.74, 0.94, 2.65, 2.61, 1, 0.00
1.38, 0.82, 0.45, 2.75, 2.72, 1, 0.00
1.38, 1.74, 0.94, 2.75, 2.72, 1, 0.00
1.41, 0.83, 0.44, 2.74, 2.71, 1, 0.00
1.41, 1.73, 0.94, 2.74, 2.71, 1, 0.00
1.38, 0.79, 0.46, 2.83, 2.83, 1, 0.00
1.38, 1.57, 0.94, 2.83, 2.83, 1, 0.00
1.23, 1.10, 0.56, 1.99, 3.22, 1, 0.00
1.23, 1.09, 0.89, 1.99, 3.22, 1, 0.00
0.61, 0.47, 0.03, 2.61, 3.02, 1, 0.00
0.61, 0.62, 0.87, 2.61, 3.02, 1, 0.00
0.53, 0.54, 0.18, 2.44, 3.18, 1, 0.00
0.53, 0.57, 0.88, 2.44, 3.18, 1, 0.00
1.34, 1.19, 0.72, 1.56, 3.39, 1, 0.00
1.34, 1.15, 0.88, 1.56, 3.39, 1, 0.00
1.53, 1.31, 0.74, 1.60, 3.37, 1, 0.00
1.53, 1.35, 0.89, 1.60, 3.37, 1, 0.00
1.44, 1.16, 0.72, 1.84, 3.32, 1, 0.00
1.44, 1.43, 0.91, 1.84, 3.32, 1, 0.00
1.57, 1.31, 0.80, 1.37, 3.43, 1, 0.00
1.57, 1.66, 0.89, 1.37, 3.43, 1, 0.00
1.56, 1.24, 0.80, 1.51, 3.16, 1, 0.00
1.56, 1.70, 0.91, 1.51, 3.16, 1, 0.00
1.60, 1.25, 0.77, 1.64, 3.00, 1, 0.00
1.60, 1.79, 0.92, 1.64, 3.00, 1, 0.00
1.58, 1.26, 0.78, 1.51, 3.12, 1, 0.00
1.58, 1.82, 0.91, 1.51, 3.12, 1, 0.00
1.63, 1.32, 0.82, 1.35, 3.11, 1, 0.00
1.63, 1.92, 0.90, 1.35, 3.11, 1, 0.00
1.57, 1.31, 0.79, 1.35, 3.13, 1, 0.00
1.57, 1.92, 0.90, 1.35, 3.13, 1, 0.00
1.60, 1.30, 0.80, 1.33, 3.09, 1, 0.00
1.60, 1.90, 0.91, 1.33, 3.09, 1, 0.00
1.53, 1.27, 0.79, 1.36, 3.13, 1, 0.00
1.53, 1.88, 0.90, 1.36, 3.13, 1, 0.00
1.52, 1.28, 0.79, 1.43, 3.13, 1, 0.00
1.52, 1.93, 0.91, 1.43, 3.13, 1, 0.00
1.56, 1.30, 0.77, 1.48, 3.06, 1, 0.00
1.56, 1.95, 0.91, 1.48, 3.06, 1, 0.00
1.57, 1.22, 0.75, 1.52, 3.03, 1, 0.00
1.57, 1.82, 0.92, 1.52, 3.03, 1, 0.00
1.63, 1.34, 0.77, 1.51, 3.30, 1, 0.00
1.63, 1.45, 0.90, 1.51, 3.30, 1, 0.00
0.57, 0.51, 0.12, 2.96, 3.42, 1, 0.00
0.57, 0.59, 0.89, 2.96, 3.42, 1, 0.00
0.95, 0.65, 0.27, 3.31, 3.38, 1, 0.00
0.95, 0.79, 0.92, 3.31, 3.38, 1, 0.00
1.11, 0.79, 0.29, 3.94, 3.39, 1, 0.00
1.11, 1.14, 0.94, 3.94, 3.39, 1, 0.00
1.29, 0.88, 0.32, 3.89, 3.28, 1, 0.00
1.29, 1.43, 0.95, 3.89, 3.28, 1, 0.00
1.37, 0.88, 0.33, 3.63, 3.09, 1, 0.00
1.37, 1.61, 0.96, 3.63, 3.09, 1, 0.00
1.39, 0.84, 0.43, 3.18, 3.03, 1, 0.00
1.39, 1.58, 0.94, 3.18, 3.03, 1, 0.00
1.38, 0.85, 0.39, 3.02, 2.77, 1, 0.00
1.38, 1.63, 0.95, 3.02, 2.77, 1, 0.00
1.44, 0.84, 0.39, 3.01, 2.61, 1, 0.00
1.44, 1.72, 0.95, 3.01, 2.61, 1, 0.00
1.36, 0.81, 0.42, 2.63, 2.62, 1, 0.00
1.36, 1.66, 0.95, 2.63, 2.62, 1, 0.00
1.39, 0.89, 0.47, 2.66, 2.69, 1, 0.00
1.39, 1.75, 0.94, 2.66, 2.69, 1, 0.00
1.40, 0.83, 0.48, 2.58, 2.74, 1, 0.00
1.40, 1.72, 0.94, 2.58, 2.74, 1, 0.00
1.43, 0.79, 0.46, 2.60, 2.68, 1, 0.00
1.43, 1.68, 0.94, 2.60, 2.68, 1, 0.00
1.43, 0.85, 0.48, 2.62, 2.69, 1, 0.00
1.43, 1.76, 0.94, 2.62, 2.69, 1, 0.00
1.37, 0.82, 0.48, 2.50, 2.75, 1, 0.00
1.37, 1.72, 0.93, 2.50, 2.75, 1, 0.00
1.40, 0.83, 0.48, 2.58, 2.73, 1, 0.00
1.40, 1.73, 0.93, 2.58, 2.73, 1, 0.00
1.42, 0.84, 0.45, 2.80, 2.72, 1, 0.00
1.42, 1.75, 0.94, 2.80, 2.72, 1, 0.00
1.37, 0.85, 0.44, 2.70, 2.64, 1, 0.00
1.37, 1.75, 0.94, 2.70, 2.64, 1, 0.00
1.42, 0.85, 0.45, 2.69, 2.61, 1, 0.00
1.42, 1.81, 0.94, 2.69, 2.61, 1, 0.00
1.40, 0.82, 0.46, 2.49, 2.70, 1, 0.00
1.40, 1.78, 0.93, 2.49, 2.70, 1, 0.00
1.32, 0.86, 0.44, 2.65, 2.72, 1, 0.00
1.32, 1.88, 0.93, 2.65, 2.72, 1, 0.00
1.32, 0.79, 0.39, 2.93, 2.69, 1, 0.00
1.32, 1.81, 0.94, 2.93, 2.69, 1, 0.00
1.35, 0.84, 0.38, 2.85, 2.66, 1, 0.00
1.35, 1.85, 0.94, 2.85, 2.66, 1, 0.00
1.38, 0.77, 0.41, 2.67, 2.68, 1, 0.00
1.38, 1.79, 0.94, 2.67, 2.68, 1, 0.00
1.33, 0.81, 0.38, 2.94, 2.65, 1, 0.00
1.33, 1.81, 0.94, 2.94, 2.65, 1, 0.00
1.33, 0.79, 0.41, 2.61, 2.64, 1, 0.00
1.33, 1.76, 0.94, 2.61, 2.64, 1, 0.00
1.32, 0.80, 0.38, 2.87, 2.61, 1, 0.00
1.32, 1.76, 0.94, 2.87, 2.61, 1, 0.00
1.10, 0.71, 0.32, 3.43, 3.13, 1, 0.00
1.10, 1.12, 0.93, 3.43, 3.13, 1, 0.00
0.61, 0.48, 0.10, 2.80, 2.94, 1, 0.00
0.61, 0.62, 0.88, 2.80, 2.94, 1, 0.00
0.85, 0.63, 0.06, 3.28, 3.06, 1, 0.00
0.85, 0.77, 0.89, 3.28, 3.06, 1, 0.00
0.91, 0.68, 0.28, 3.22, 3.01, 1, 0.00
0.91, 0.87, 0.90, 3.22, 3.01, 1, 0.00
1.16, 0.75, 0.27, 3.62, 3.02, 1, 0.00
1.16, 1.10, 0.92, 3.62, 3.02, 1, 0.00
1.21, 0.85, 0.31, 3.37, 2.94, 1, 0.00
1.21, 1.26, 0.93, 3.37, 2.94, 1, 0.00
1.35, 0.84, 0.33, 3.26, 2.76, 1, 0.00
1.35, 1.39, 0.94, 3.26, 2.76, 1, 0.00
1.30, 0.83, 0.40, 2.98, 2.67, 1, 0.00
1.30, 1.48, 0.94, 2.98, 2.67, 1, 0.00
1.41, 0.83, 0.47, 2.60, 2.65, 1, 0.00
1.41, 1.52, 0.93, 2.60, 2.65, 1, 0.00
1.42, 0.88, 0.45, 2.75, 2.66, 1, 0.00
1.42, 1.68, 0.94, 2.75, 2.66, 1, 0.00
1.32, 0.89, 0.43, 2.77, 2.74, 1, 0.00
1.32, 1.73, 0.94, 2.77, 2.74, 1, 0.00
1.39, 0.84, 0.45, 2.77, 2.78, 1, 0.00
1.39, 1.67, 0.94, 2.77, 2.78, 1, 0.00
1.30, 0.92, 0.44, 2.79, 2.68, 1, 0.00
1.30, 1.80, 0.94, 2.79, 2.68, 1, 0.00
1.33, 1.01, 0.28, 3.38, 2.57, 1, 0.00
1.33, 1.97, 0.95, 3.38, 2.57, 1, 0.00
1.60, 1.01, 0.13, 3.37, 2.38, 1, 0.00
1.60, 2.03, 0.95, 3.37, 2.38, 1, 0.00
1.61, 1.00, 0.03, 3.04, 2.26, 1, 0.00
1.61, 2.24, 0.94, 3.04, 2.26, 1, 0.00
1.52, 0.93, 0.03, 2.99, 2.22, 1, 0.00
1.52, 2.38, 0.94, 2.99, 2.22, 1, 0.00
1.36, 0.86, 0.04, 2.86, 2.27, 1, 0.00
1.36, 2.42, 0.93, 2.86, 2.27, 1, 0.00
1.50, 0.93, 0.04, 2.96, 2.39, 1, 0.00
1.50, 2.48, 0.94, 2.96, 2.39, 1, 0.00
1.62, 1.08, 0.09, 3.23, 2.49, 1, 0.00
1.62, 2.62, 0.94, 3.23, 2.49, 1, 0.00
1.74, 1.19, 0.10, 3.26, 2.57, 1, 0.00
1.74, 2.69, 0.94, 3.26, 2.57, 1, 0.00
1.92, 1.25, 0.17, 3.49, 2.69, 1, 0.00
1.92, 2.74, 0.95, 3.49, 2.69, 1, 0.00
2.09, 1.43, 0.23, 3.60, 2.79, 1, 0.00
2.09, 2.87, 0.95, 3.60, 2.79, 1, 0.00
2.17, 1.47, 0.24, 3.60, 2.81, 1, 0.00
2.17, 2.89, 0.96, 3.60, 2.81, 1, 0.00
2.07, 1.30, 0.24, 3.40, 2.80, 1, 0.00
2.07, 2.71, 0.95, 3.40, 2.80, 1, 0.00
2.94, 0.68, 0.15, 7.88, 5.39, -1, 0.00
2.94, 2.56, 0.83, 7.88, 5.39, -1, 0.00
2.91, 0.70, 0.09, 7.90, 5.26, -1, 0.00
2.91, 2.56, 0.84, 7.90, 5.26, -1, 0.00
3.07, 0.83, 0.11, 7.71, 5.10, -1, 0.00
3.07, 2.72, 0.84, 7.71, 5.10, -1, 0.00
2.92, 0.71, 0.08, 7.90, 5.10, -1, 0.00
2.92, 2.55, 0.85, 7.90, 5.10, -1, 0.00
2.98, 0.70, 0.07, 7.90, 5.16, -1, 0.00
2.98, 2.58, 0.85, 7.90, 5.16, -1, 0.00
2.95, 0.72, 0.11, 7.96, 5.13, -1, 0.00
2.95, 2.66, 0.85, 7.96, 5.13, -1, 0.00
3.09, 0.93, 0.15, 7.62, 5.26, -1, 0.00
3.09, 2.78, 0.84, 7.62, 5.26, -1, 0.00
3.16, 1.03, 0.14, 7.60, 5.30, -1, 0.00
3.16, 2.87, 0.83, 7.60, 5.30, -1, 0.00
3.12, 0.83, 0.17, 7.74, 5.29, -1, 0.00
3.12, 2.67, 0.84, 7.74, 5.29, -1, 0.00
2.97, 0.67, 0.18, 6.63, 4.37, -1, 0.00
2.97, 2.30, 0.76, 6.63, 4.37, -1, 0.00
2.52, 0.46, 0.37, 6.03, 4.14, -1, 0.00
2.52, 1.57, 0.74, 6.03, 4.14, -1, 0.00
2.86, 0.59, 0.21, 5.98, 4.01, -1, 0.00
2.86, 2.08, 0.72, 5.98, 4.01, -1, 0.00
3.23, 0.86, 0.05, 6.87, 4.66, -1, 0.00
3.23, 2.61, 0.76, 6.87, 4.66, -1, 0.00
3.37, 0.93, 0.05, 7.26, 4.73, -1, 0.00
3.37, 2.71, 0.78, 7.26, 4.73, -1, 0.00
3.43, 0.81, 0.02, 7.48, 5.01, -1, 0.00
3.43, 2.68, 0.79, 7.48, 5.01, -1, 0.00
3.28, 0.68, 0.05, 7.65, 4.87, -1, 0.00
3.28, 2.62, 0.80, 7.65, 4.87, -1, 0.00
3.27, 0.71, 0.05, 7.65, 4.89, -1, 0.00
3.27, 2.69, 0.80, 7.65, 4.89, -1, 0.00
3.03, 0.59, 0.14, 7.87, 5.03, -1, 0.00
3.03, 2.60, 0.82, 7.87, 5.03, -1, 0.00
2.98, 0.56, 0.14, 7.83, 4.99, -1, 0.00
2.98, 2.60, 0.81, 7.83, 4.99, -1, 0.00
3.12, 0.66, 0.08, 7.57, 4.87, -1, 0.00
3.12, 2.59, 0.81, 7.57, 4.87, -1, 0.00
2.93, 0.60, 0.12, 7.83, 4.82, -1, 0.00
2.93, 2.60, 0.82, 7.83, 4.82, -1, 0.00
2.86, 0.60, 0.09, 7.70, 4.85, -1, 0.00
2.86, 2.52, 0.81, 7.70, 4.85, -1, 0.00
2.66, 0.60, 0.09, 7.79, 4.82, -1, 0.00
2.66, 2.44, 0.83, 7.79, 4.82, -1, 0.00
2.87, 0.62, 0.06, 7.61, 4.81, -1, 0.00
2.87, 2.49, 0.82, 7.61, 4.81, -1, 0.00
2.83, 0.60, 0.04, 7.68, 5.02, -1, 0.00
2.83, 2.42, 0.82, 7.68, 5.02, -1, 0.00
2.69, 0.57, 0.07, 7.84, 5.00, -1, 0.00
2.69, 2.38, 0.83, 7.84, 5.00, -1, 0.00
3.04, 0.87, 0.02, 7.73, 4.95, -1, 0.00
3.04, 2.64, 0.82, 7.73, 4.95, -1, 0.00
2.94, 0.76, 0.10, 7.75, 5.22, -1, 0.00
2.94, 2.56, 0.83, 7.75, 5.22, -1, 0.00
3.00, 0.85, 0.06, 7.83, 5.22, -1, 0.00
3.00, 2.64, 0.83, 7.83, 5.22, -1, 0.00
2.90, 0.74, 0.09, 7.75, 5.08, -1, 0.00
2.90, 2.54, 0.84, 7.75, 5.08, -1, 0.00
3.16, 0.91, 0.15, 7.59, 5.23, -1, 0.00
3.16, 2.62, 0.84, 7.59, 5.23, -1, 0.00
3.08, 0.93, 0.13, 7.65, 5.27, -1, 0.00
3.08, 2.71, 0.83, 7.65, 5.27, -1, 0.00
2.84, 0.68, 0.10, 7.84, 5.29, -1, 0.00
2.84, 2.53, 0.84, 7.84, 5.29, -1, 0.00
3.09, 0.97, 0.12, 7.60, 5.32, -1, 0.00
3.09, 2.75, 0.84, 7.60, 5.32, -1, 0.00
3.07, 1.06, 0.11, 7.61, 5.26, -1, 0.00
3.07, 2.84, 0.84, 7.61, 5.26, -1, 0.00
3.04, 1.05, 0.05, 7.61, 5.29, -1, 0.00
3.04, 2.74, 0.84, 7.61, 5.29, -1, 0.00
3.00, 0.90, 0.04, 7.56, 5.23, -1, 0.00
3.00, 2.66, 0.82, 7.56, 5.23, -1, 0.00
2.79, 0.65, 0.22, 7.48, 5.07, -1, 0.00
2.79, 2.33, 0.82, 7.48, 5.07, -1, 0.00
2.97, 0.87, 0.18, 7.09, 4.85, -1, 0.00
2.97, 2.47, 0.82, 7.09, 4.85, -1, 0.00
2.75, 0.65, 0.27, 7.28, 4.97, -1, 0.00
2.75, 2.42, 0.82, 7.28, 4.97, -1, 0.00
3.06, 0.91, 0.19, 7.11, 4.87, -1, 0.00
3.06, 2.66, 0.82, 7.11, 4.87, -1, 0.00
2.45, 0.47, 0.27, 7.25, 4.93, -1, 0.00
2.45, 2.13, 0.84, 7.25, 4.93, -1, 0.00
2.67, 0.71, 0.21, 7.21, 4.88, -1, 0.00
2.67, 2.44, 0.83, 7.21, 4.88, -1, 0.00
2.63, 0.59, 0.24, 7.14, 4.90, -1, 0.00
2.63, 2.26, 0.83, 7.14, 4.90, -1, 0.00
2.90, 0.84, 0.15, 6.97, 4.96, -1, 0.00
2.90, 2.58, 0.82, 6.97, 4.96, -1, 0.00
3.00, 0.82, 0.19, 7.14, 4.99, -1, 0.00
3.00, 2.57, 0.83, 7.14, 4.99, -1, 0.00
3.16, 1.03, 0.12, 6.91, 4.86, -1, 0.00
3.16, 2.78, 0.82, 6.91, 4.86, -1, 0.00
2.82, 0.58, 0.19, 7.18, 4.91, -1, 0.00
2.82, 2.38, 0.82, 7.18, 4.91, -1, 0.00
2.99, 0.87, 0.17, 6.98, 4.84, -1, 0.00
2.99, 2.65, 0.82, 6.98, 4.84, -1, 0.00
2.55, 0.43, 0.21, 7.35, 5.08, -1, 0.00
2.55, 2.21, 0.83, 7.35, 5.08, -1, 0.00
2.70, 0.62, 0.23, 7.31, 5.01, -1, 0.00
2.70, 2.42, 0.83, 7.31, 5.01, -1, 0.00
2.89, 0.67, 0.19, 7.25, 4.99, -1, 0.00
2.89, 2.43, 0.83, 7.25, 4.99, -1, 0.00
2.97, 0.75, 0.20, 7.33, 4.92, -1, 0.00
2.97, 2.62, 0.82, 7.33, 4.92, -1, 0.00
3.00, 0.71, 0.21, 7.28, 5.13, -1, 0.00
3.00, 2.57, 0.82, 7.28, 5.13, -1, 0.00
3.13, 0.86, 0.18, 7.17, 4.97, -1, 0.00
3.13, 2.65, 0.82, 7.17, 4.97, -1, 0.00
2.80, 0.53, 0.26, 7.40, 5.10, -1, 0.00
2.80, 2.36, 0.83, 7.40, 5.10, -1, 0.00
3.12, 0.98, 0.16, 7.07, 5.02, -1, 0.00
3.12, 2.71, 0.81, 7.07, 5.02, -1, 0.00
3.12, 1.00, 0.09, 6.93, 5.08, -1, 0.00
3.12, 2.65, 0.82, 6.93, 5.08, -1, 0.00
3.21, 0.96, 0.06, 6.93, 5.24, -1, 0.00
3.21, 2.57, 0.82, 6.93, 5.24, -1, 0.00
2.98, 0.65, 0.15, 7.15, 5.14, -1, 0.00
2.98, 2.35, 0.82, 7.15, 5.14, -1, 0.00
3.14, 0.94, 0.12, 7.03, 5.05, -1, 0.00
3.14, 2.65, 0.81, 7.03, 5.05, -1, 0.00
3.16, 0.72, 0.22, 6.73, 4.74, -1, 0.00
3.16, 2.34, 0.77, 6.73, 4.74, -1, 0.00
3.09, 0.57, 0.20, 6.10, 4.30, -1, 0.00
3.09, 2.10, 0.71, 6.10, 4.30, -1, 0.00
2.85, 0.46, 0.34, 6.41, 4.29, -1, 0.00
2.85, 2.14, 0.74, 6.41, 4.29, -1, 0.00
2.98, 0.65, 0.21, 6.95, 4.85, -1, 0.00
2.98, 2.24, 0.80, 6.95, 4.85, -1, 0.00
2.94, 0.51, 0.21, 7.19, 5.02, -1, 0.00
2.94, 2.24, 0.81, 7.19, 5.02, -1, 0.00
3.13, 0.87, 0.16, 6.92, 4.92, -1, 0.00
3.13, 2.64, 0.81, 6.92, 4.92, -1, 0.00
3.00, 0.56, 0.20, 7.22, 5.13, -1, 0.00
3.00, 2.39, 0.81, 7.22, 5.13, -1, 0.00
3.04, 0.85, 0.18, 7.00, 4.94, -1, 0.00
3.04, 2.62, 0.81, 7.00, 4.94, -1, 0.00
2.98, 0.76, 0.21, 7.09, 4.90, -1, 0.00
2.98, 2.50, 0.81, 7.09, 4.90, -1, 0.00
2.65, 0.52, 0.31, 7.19, 4.90, -1, 0.00
2.65, 2.13, 0.83, 7.19, 4.90, -1, 0.00
2.95, 0.67, 0.26, 7.24, 4.87, -1, 0.00
2.95, 2.39, 0.81, 7.24, 4.87, -1, 0.00
2.59, 0.50, 0.29, 7.34, 4.97, -1, 0.00
2.59, 2.14, 0.83, 7.34, 4.97, -1, 0.00
2.71, 0.53, 0.29, 7.31, 4.98, -1, 0.00
2.71, 2.22, 0.82, 7.31, 4.98, -1, 0.00
2.64, 0.48, 0.29, 7.29, 4.90, -1, 0.00
2.64, 2.16, 0.83, 7.29, 4.90, -1, 0.00
2.80, 0.52, 0.28, 7.24, 4.94, -1, 0.00
