1.4,2.22,0.33,3.52,2.57,1,0
1.42,2.21,0.32,3.49,2.55,1,0
1.42,2.21,0.32,3.49,2.55,1,0
1.42,2.21,0.32,3.49,2.55,1,0
1.41,2.17,0.34,3.59,2.55,1,0
1.41,2.17,0.34,3.59,2.55,1,0
1.41,2.17,0.34,3.59,2.55,1,0
1.73,2.42,0.56,3.84,2.74,1,0
1.73,2.42,0.56,3.84,2.74,1,0
1.73,2.42,0.56,3.84,2.74,1,0
1.67,2.26,0.61,3.58,2.81,1,0
1.67,2.26,0.61,3.58,2.81,1,0
1.67,2.26,0.61,3.58,2.81,1,0
1.42,1.81,0.57,3.41,2.58,1,0
1.42,1.81,0.57,3.41,2.58,1,0
1.42,1.81,0.57,3.41,2.58,1,0
1.49,1.98,0.48,3.6,2.52,1,0
1.49,1.98,0.48,3.6,2.52,1,0
1.49,1.98,0.48,3.6,2.52,1,0
1.48,2.13,0.47,3.67,2.63,1,0
1.48,2.13,0.47,3.67,2.63,1,0
1.48,2.13,0.47,3.67,2.63,1,0
1.39,2.04,0.41,3.59,2.51,1,0
1.39,2.04,0.41,3.59,2.51,1,0
1.39,2.04,0.41,3.59,2.51,1,0
1.35,2.03,0.36,3.55,2.48,1,0
1.35,2.03,0.36,3.55,2.48,1,0
1.35,2.03,0.36,3.55,2.48,1,0
1.44,2.14,0.36,3.69,2.58,1,0
1.44,2.14,0.36,3.69,2.58,1,0
1.44,2.14,0.36,3.69,2.58,1,0
1.34,2.07,0.33,3.49,2.41,1,0
1.34,2.07,0.33,3.49,2.41,1,0
1.34,2.07,0.33,3.49,2.41,1,0
1.35,2.12,0.29,3.55,2.42,1,0
1.35,2.12,0.29,3.55,2.42,1,0
1.35,2.12,0.29,3.55,2.42,1,0
1.22,1.94,0.23,3.23,2.32,1,0
1.22,1.94,0.23,3.23,2.32,1,0
1.22,1.94,0.23,3.23,2.32,1,0
1.32,2.06,0.24,3.48,2.42,1,0
1.32,2.06,0.24,3.48,2.42,1,0
1.32,2.06,0.24,3.48,2.42,1,0
1.3,2.05,0.3,3.41,2.43,1,0
1.3,2.05,0.3,3.41,2.43,1,0
1.3,2.05,0.3,3.41,2.43,1,0
1.3,2.13,0.24,3.42,2.45,1,0
1.3,2.13,0.24,3.42,2.45,1,0
1.3,2.13,0.24,3.42,2.45,1,0
1.31,2.11,0.25,3.43,2.43,1,0
1.31,2.11,0.25,3.43,2.43,1,0
1.31,2.11,0.25,3.43,2.43,1,0
1.34,2.14,0.28,3.51,2.43,1,0
1.34,2.14,0.28,3.51,2.43,1,0
1.34,2.14,0.28,3.51,2.43,1,0
1.45,2.38,0.34,3.64,2.51,1,0
1.45,2.38,0.34,3.64,2.51,1,0
1.45,2.38,0.34,3.64,2.51,1,0
1.32,2.16,0.28,3.53,2.45,1,0
1.32,2.16,0.28,3.53,2.45,1,0
1.32,2.16,0.28,3.53,2.45,1,0
1.43,2.3,0.28,3.52,2.53,1,0
1.43,2.3,0.28,3.52,2.53,1,0
1.43,2.3,0.28,3.52,2.53,1,0
1.35,2.12,0.27,3.48,2.47,1,0
1.35,2.12,0.27,3.48,2.47,1,0
1.35,2.12,0.27,3.48,2.47,1,0
1.36,2.19,0.25,3.51,2.43,1,0
1.36,2.19,0.25,3.51,2.43,1,0
1.36,2.19,0.25,3.51,2.43,1,0
1.33,2.05,0.31,3.57,2.4,1,0
1.33,2.05,0.31,3.57,2.4,1,0
1.33,2.05,0.31,3.57,2.4,1,0
1.37,2.14,0.24,3.5,2.42,1,0
1.37,2.14,0.24,3.5,2.42,1,0
1.37,2.14,0.24,3.5,2.42,1,0
1.36,2.13,0.24,3.35,2.43,1,0
1.36,2.13,0.24,3.35,2.43,1,0
1.36,2.13,0.24,3.35,2.43,1,0
1.33,2.13,0.24,3.57,2.42,1,0
1.33,2.13,0.24,3.57,2.42,1,0
1.33,2.13,0.24,3.57,2.42,1,0
1.37,2.14,0.29,3.51,2.42,1,0
1.37,2.14,0.29,3.51,2.42,1,0
1.37,2.14,0.29,3.51,2.42,1,0
1.35,2.21,0.25,3.59,2.42,1,0
1.35,2.21,0.25,3.59,2.42,1,0
1.35,2.21,0.25,3.59,2.42,1,0
1.47,2.37,0.28,3.68,2.49,1,0
1.47,2.37,0.28,3.68,2.49,1,0
1.47,2.37,0.28,3.68,2.49,1,0
1.39,2.25,0.25,3.46,2.39,1,0
1.39,2.25,0.25,3.46,2.39,1,0
1.39,2.25,0.25,3.46,2.39,1,0
1.44,2.29,0.22,3.52,2.42,1,0
1.44,2.29,0.22,3.52,2.42,1,0
1.44,2.29,0.22,3.52,2.42,1,0
1.52,2.47,0.27,3.67,2.49,1,0
1.52,2.47,0.27,3.67,2.49,1,0
1.52,2.47,0.27,3.67,2.49,1,0
1.49,2.46,0.29,3.65,2.49,1,0
1.49,2.46,0.29,3.65,2.49,1,0
1.49,2.46,0.29,3.65,2.49,1,0
1.35,2.21,0.25,3.5,2.39,1,0
1.35,2.21,0.25,3.5,2.39,1,0
1.35,2.21,0.25,3.5,2.39,1,0
1.38,2.27,0.24,3.45,2.37,1,0
1.38,2.27,0.24,3.45,2.37,1,0
1.38,2.27,0.24,3.45,2.37,1,0
1.37,2.23,0.25,3.5,2.33,1,0
1.37,2.23,0.25,3.5,2.33,1,0
1.37,2.23,0.25,3.5,2.33,1,0
1.36,2.29,0.27,3.58,2.32,1,0
1.36,2.29,0.27,3.58,2.32,1,0
1.36,2.29,0.27,3.58,2.32,1,0
1.42,2.38,0.24,3.56,2.31,1,0
1.42,2.38,0.24,3.56,2.31,1,0
1.42,2.38,0.24,3.56,2.31,1,0
1.41,2.27,0.25,3.57,2.37,1,0
1.41,2.27,0.25,3.57,2.37,1,0
1.41,2.27,0.25,3.57,2.37,1,0
1.52,2.46,0.38,3.8,2.56,1,0
1.52,2.46,0.38,3.8,2.56,1,0
1.52,2.46,0.38,3.8,2.56,1,0
1.8,2.49,0.72,3.75,3.19,1,0
1.8,2.49,0.72,3.75,3.19,1,0
1.8,2.49,0.72,3.75,3.19,1,0
2.11,2.7,1.24,3.53,4.25,1,0
2.11,2.7,1.24,3.53,4.25,1,0
2.11,2.7,1.24,3.53,4.25,1,0
2.18,2.67,1.28,3.8,4.35,1,0
2.18,2.67,1.28,3.8,4.35,1,0
2.18,2.67,1.28,3.8,4.35,1,0
1.37,1.83,0.56,3.72,2.62,1,0
1.37,1.83,0.56,3.72,2.62,1,0
1.37,1.83,0.56,3.72,2.62,1,0
1.03,1.54,0.21,3.27,2,1,0
1.03,1.54,0.21,3.27,2,1,0
1.03,1.54,0.21,3.27,2,1,0
0.87,1.45,0.17,3.16,1.89,1,0
0.87,1.45,0.17,3.16,1.89,1,0
0.87,1.45,0.17,3.16,1.89,1,0
0.85,1.48,0.18,3.02,1.83,1,0
0.85,1.48,0.18,3.02,1.83,1,0
0.85,1.48,0.18,3.02,1.83,1,0
0.79,1.54,0.18,3.06,1.77,1,0
0.79,1.54,0.18,3.06,1.77,1,0
0.79,1.54,0.18,3.06,1.77,1,0
0.83,1.67,0.22,2.96,1.73,1,0
0.83,1.67,0.22,2.96,1.73,1,0
0.83,1.67,0.22,2.96,1.73,1,0
0.69,1.56,0.31,2.87,1.58,1,0
0.69,1.56,0.31,2.87,1.58,1,0
0.69,1.56,0.31,2.87,1.58,1,0
0.8,1.78,0.29,2.87,1.62,1,0
0.8,1.78,0.29,2.87,1.62,1,0
0.8,1.78,0.29,2.87,1.62,1,0
0.71,1.68,0.34,2.8,1.59,1,0
0.71,1.68,0.34,2.8,1.59,1,0
0.71,1.68,0.34,2.8,1.59,1,0
0.75,1.63,0.41,2.59,1.54,1,0
0.75,1.63,0.41,2.59,1.54,1,0
0.75,1.63,0.41,2.59,1.54,1,0
0.75,1.77,0.37,2.71,1.6,1,0
0.75,1.77,0.37,2.71,1.6,1,0
0.75,1.77,0.37,2.71,1.6,1,0
0.78,1.83,0.38,2.78,1.68,1,0
0.78,1.83,0.38,2.78,1.68,1,0
0.78,1.83,0.38,2.78,1.68,1,0
0.79,1.85,0.38,2.76,1.65,1,0
0.79,1.85,0.38,2.76,1.65,1,0
0.79,1.85,0.38,2.76,1.65,1,0
0.89,1.97,0.27,2.92,1.7,1,0
0.89,1.97,0.27,2.92,1.7,1,0
0.89,1.97,0.27,2.92,1.7,1,0
0.93,2.01,0.27,2.98,1.72,1,0
0.93,2.01,0.27,2.98,1.72,1,0
0.93,2.01,0.27,2.98,1.72,1,0
1.05,2.03,0.16,3.03,1.6,1,0
1.05,2.03,0.16,3.03,1.6,1,0
1.05,2.03,0.16,3.03,1.6,1,0
0.98,1.91,0.24,2.74,1.56,1,0
0.98,1.91,0.24,2.74,1.56,1,0
0.98,1.91,0.24,2.74,1.56,1,0
1.04,2.17,0.28,3.09,1.76,1,0
1.04,2.17,0.28,3.09,1.76,1,0
1.04,2.17,0.28,3.09,1.76,1,0
1.06,2.03,0.24,2.87,1.55,1,0
1.06,2.03,0.24,2.87,1.55,1,0
1.06,2.03,0.24,2.87,1.55,1,0
1.1,2.08,0.18,2.98,1.59,1,0
1.1,2.08,0.18,2.98,1.59,1,0
1.1,2.08,0.18,2.98,1.59,1,0
1.01,1.94,0.29,2.8,1.56,1,0
1.01,1.94,0.29,2.8,1.56,1,0
1.01,1.94,0.29,2.8,1.56,1,0
1.05,2.17,0.24,3.01,1.74,1,0
1.05,2.17,0.24,3.01,1.74,1,0
1.05,2.17,0.24,3.01,1.74,1,0
0.96,1.88,0.25,2.75,1.54,1,0
0.96,1.88,0.25,2.75,1.54,1,0
0.96,1.88,0.25,2.75,1.54,1,0
0.96,1.84,0.22,2.87,1.61,1,0
0.96,1.84,0.22,2.87,1.61,1,0
0.96,1.84,0.22,2.87,1.61,1,0
0.99,2.09,0.27,3.07,1.65,1,0
0.99,2.09,0.27,3.07,1.65,1,0
0.99,2.09,0.27,3.07,1.65,1,0
0.97,1.81,0.25,2.85,1.56,1,0
0.97,1.81,0.25,2.85,1.56,1,0
0.97,1.81,0.25,2.85,1.56,1,0
0.88,1.88,0.31,2.73,1.66,1,0
0.88,1.88,0.31,2.73,1.66,1,0
0.88,1.88,0.31,2.73,1.66,1,0
0.94,1.82,0.22,2.8,1.49,1,0
0.94,1.82,0.22,2.8,1.49,1,0
0.94,1.82,0.22,2.8,1.49,1,0
0.81,1.74,0.32,2.86,1.65,1,0
0.81,1.74,0.32,2.86,1.65,1,0
0.81,1.74,0.32,2.86,1.65,1,0
0.79,1.64,0.27,2.92,1.66,1,0
0.79,1.64,0.27,2.92,1.66,1,0
0.79,1.64,0.27,2.92,1.66,1,0
0.8,1.43,0.16,3.01,1.95,1,0
0.8,1.43,0.16,3.01,1.95,1,0
0.8,1.43,0.16,3.01,1.95,1,0
1.05,1.7,0.3,3.34,2.19,1,0
1.05,1.7,0.3,3.34,2.19,1,0
1.05,1.7,0.3,3.34,2.19,1,0
1.02,1.81,0.22,3.53,2.08,1,0
1.02,1.81,0.22,3.53,2.08,1,0
1.02,1.81,0.22,3.53,2.08,1,0
0.92,1.71,0.23,3.39,2.07,1,0
0.92,1.71,0.23,3.39,2.07,1,0
0.92,1.71,0.23,3.39,2.07,1,0
0.91,1.83,0.19,3.28,2.02,1,0
0.91,1.83,0.19,3.28,2.02,1,0
0.91,1.83,0.19,3.28,2.02,1,0
0.92,1.91,0.18,3.28,1.89,1,0
0.92,1.91,0.18,3.28,1.89,1,0
0.92,1.91,0.18,3.28,1.89,1,0
0.75,1.78,0.27,3.08,1.82,1,0
0.75,1.78,0.27,3.08,1.82,1,0
0.75,1.78,0.27,3.08,1.82,1,0
0.69,1.63,0.39,2.78,1.71,1,0
0.69,1.63,0.39,2.78,1.71,1,0
0.69,1.63,0.39,2.78,1.71,1,0
0.73,1.57,0.43,2.81,1.66,1,0
0.73,1.57,0.43,2.81,1.66,1,0
0.73,1.57,0.43,2.81,1.66,1,0
0.69,1.69,0.41,2.79,1.71,1,0
0.69,1.69,0.41,2.79,1.71,1,0
0.69,1.69,0.41,2.79,1.71,1,0
0.7,1.69,0.39,2.77,1.67,1,0
0.7,1.69,0.39,2.77,1.67,1,0
0.7,1.69,0.39,2.77,1.67,1,0
0.75,1.83,0.42,2.97,1.68,1,0
0.75,1.83,0.42,2.97,1.68,1,0
0.75,1.83,0.42,2.97,1.68,1,0
0.72,1.83,0.41,2.89,1.71,1,0
0.72,1.83,0.41,2.89,1.71,1,0
0.72,1.83,0.41,2.89,1.71,1,0
0.76,1.81,0.37,2.86,1.68,1,0
0.76,1.81,0.37,2.86,1.68,1,0
0.76,1.81,0.37,2.86,1.68,1,0
0.77,1.92,0.4,2.92,1.73,1,0
0.77,1.92,0.4,2.92,1.73,1,0
0.77,1.92,0.4,2.92,1.73,1,0
0.73,1.88,0.4,2.83,1.74,1,0
0.73,1.88,0.4,2.83,1.74,1,0
0.73,1.88,0.4,2.83,1.74,1,0
0.72,1.82,0.37,2.86,1.72,1,0
0.72,1.82,0.37,2.86,1.72,1,0
0.72,1.82,0.37,2.86,1.72,1,0
0.74,1.86,0.42,2.81,1.74,1,0
0.74,1.86,0.42,2.81,1.74,1,0
0.74,1.86,0.42,2.81,1.74,1,0
0.8,2.04,0.36,2.96,1.81,1,0
0.8,2.04,0.36,2.96,1.81,1,0
0.8,2.04,0.36,2.96,1.81,1,0
0.7,1.81,0.4,2.8,1.71,1,0
0.7,1.81,0.4,2.8,1.71,1,0
0.7,1.81,0.4,2.8,1.71,1,0
0.84,2.05,0.35,3.05,1.82,1,0
0.84,2.05,0.35,3.05,1.82,1,0
0.84,2.05,0.35,3.05,1.82,1,0
1.2,2.44,0.18,3.54,2.2,1,0
1.2,2.44,0.18,3.54,2.2,1,0
1.2,2.44,0.18,3.54,2.2,1,0
1.29,2.29,0.22,3.53,2.48,1,0
1.29,2.29,0.22,3.53,2.48,1,0
1.29,2.29,0.22,3.53,2.48,1,0
1.21,2.19,0.21,3.47,2.52,1,0
1.21,2.19,0.21,3.47,2.52,1,0
1.21,2.19,0.21,3.47,2.52,1,0
1.24,2.24,0.23,3.5,2.5,1,0
1.24,2.24,0.23,3.5,2.5,1,0
1.24,2.24,0.23,3.5,2.5,1,0
1.31,2.26,0.26,3.4,2.5,1,0
1.31,2.26,0.26,3.4,2.5,1,0
1.31,2.26,0.26,3.4,2.5,1,0
1.31,2.29,0.23,3.64,2.48,1,0
1.31,2.29,0.23,3.64,2.48,1,0
1.31,2.29,0.23,3.64,2.48,1,0
1.28,2.25,0.27,3.47,2.46,1,0
1.28,2.25,0.27,3.47,2.46,1,0
1.28,2.25,0.27,3.47,2.46,1,0
1.27,2.22,0.19,3.48,2.45,1,0
1.27,2.22,0.19,3.48,2.45,1,0
1.27,2.22,0.19,3.48,2.45,1,0
1.21,2.06,0.21,3.37,2.35,1,0
1.21,2.06,0.21,3.37,2.35,1,0
1.21,2.06,0.21,3.37,2.35,1,0
1.3,2.31,0.19,3.48,2.43,1,0
1.3,2.31,0.19,3.48,2.43,1,0
1.3,2.31,0.19,3.48,2.43,1,0
1.29,2.24,0.21,3.5,2.47,1,0
1.29,2.24,0.21,3.5,2.47,1,0
1.29,2.24,0.21,3.5,2.47,1,0
1.32,2.22,0.2,3.39,2.43,1,0
1.32,2.22,0.2,3.39,2.43,1,0
1.32,2.22,0.2,3.39,2.43,1,0
1.32,2.28,0.23,3.47,2.42,1,0
1.32,2.28,0.23,3.47,2.42,1,0
1.32,2.28,0.23,3.47,2.42,1,0
1.23,2.09,0.22,3.34,2.34,1,0
1.23,2.09,0.22,3.34,2.34,1,0
1.23,2.09,0.22,3.34,2.34,1,0
1.32,2.2,0.21,3.41,2.41,1,0
1.32,2.2,0.21,3.41,2.41,1,0
1.32,2.2,0.21,3.41,2.41,1,0
1.18,2.04,0.19,3.32,2.33,1,0
1.18,2.04,0.19,3.32,2.33,1,0
1.18,2.04,0.19,3.32,2.33,1,0
1.25,2.17,0.22,3.3,2.31,1,0
1.25,2.17,0.22,3.3,2.31,1,0
1.25,2.17,0.22,3.3,2.31,1,0
1.25,2.05,0.19,3.26,2.3,1,0
1.25,2.05,0.19,3.26,2.3,1,0
1.25,2.05,0.19,3.26,2.3,1,0
1.22,2.05,0.19,3.31,2.29,1,0
1.22,2.05,0.19,3.31,2.29,1,0
1.22,2.05,0.19,3.31,2.29,1,0
1.2,2.05,0.2,3.38,2.25,1,0
1.2,2.05,0.2,3.38,2.25,1,0
1.2,2.05,0.2,3.38,2.25,1,0
1.25,2.12,0.2,3.36,2.25,1,0
1.25,2.12,0.2,3.36,2.25,1,0
1.25,2.12,0.2,3.36,2.25,1,0
1.27,2,0.19,3.33,2.26,1,0
1.27,2,0.19,3.33,2.26,1,0
1.27,2,0.19,3.33,2.26,1,0
1.19,2.1,0.22,3.39,2.27,1,0
1.19,2.1,0.22,3.39,2.27,1,0
1.19,2.1,0.22,3.39,2.27,1,0
0.66,1.03,1.1,1.29,1.76,1,0
0.66,1.03,1.1,1.29,1.76,1,0
0.66,1.03,1.1,1.29,1.76,1,0
0.72,1.08,1.18,1.29,1.68,1,0
0.72,1.08,1.18,1.29,1.68,1,0
0.72,1.08,1.18,1.29,1.68,1,0
0.82,1.08,1.19,1.17,1.48,1,0
0.82,1.08,1.19,1.17,1.48,1,0
0.82,1.08,1.19,1.17,1.48,1,0
0.81,1.03,1.11,1.04,1.42,1,0
0.81,1.03,1.11,1.04,1.42,1,0
0.81,1.03,1.11,1.04,1.42,1,0
0.87,1.06,1.17,1.17,1.44,1,0
0.87,1.06,1.17,1.17,1.44,1,0
0.87,1.06,1.17,1.17,1.44,1,0
0.83,1.05,1.19,1.17,1.43,1,0
0.83,1.05,1.19,1.17,1.43,1,0
0.83,1.05,1.19,1.17,1.43,1,0
0.85,1.04,1.2,1.1,1.5,1,0
0.85,1.04,1.2,1.1,1.5,1,0
0.85,1.04,1.2,1.1,1.5,1,0
0.85,1.05,1.15,1.17,1.41,1,0
0.85,1.05,1.15,1.17,1.41,1,0
0.85,1.05,1.15,1.17,1.41,1,0
0.87,1.1,1.17,1.12,1.47,1,0
0.87,1.1,1.17,1.12,1.47,1,0
0.87,1.1,1.17,1.12,1.47,1,0
0.88,1.05,1.2,1.12,1.5,1,0
0.88,1.05,1.2,1.12,1.5,1,0
0.88,1.05,1.2,1.12,1.5,1,0
0.91,0.94,1.12,1.41,1.75,1,0
0.91,0.94,1.12,1.41,1.75,1,0
0.91,0.94,1.12,1.41,1.75,1,0
1.42,1.95,0.88,2.48,3.45,1,0
1.42,1.95,0.88,2.48,3.45,1,0
1.42,1.95,0.88,2.48,3.45,1,0
1.95,2.51,1.19,2.97,4.12,1,0
1.95,2.51,1.19,2.97,4.12,1,0
1.95,2.51,1.19,2.97,4.12,1,0
2.17,2.73,1.34,3.29,4.4,1,0
2.17,2.73,1.34,3.29,4.4,1,0
2.17,2.73,1.34,3.29,4.4,1,0
2.27,2.97,1.44,4.13,4.56,1,0
2.27,2.97,1.44,4.13,4.56,1,0
2.27,2.97,1.44,4.13,4.56,1,0
1.76,2.54,0.67,4.14,2.95,1,0
1.76,2.54,0.67,4.14,2.95,1,0
1.76,2.54,0.67,4.14,2.95,1,0
1.78,2.72,0.5,4.03,2.62,1,0
1.78,2.72,0.5,4.03,2.62,1,0
1.78,2.72,0.5,4.03,2.62,1,0
1.58,2.45,0.46,3.87,2.49,1,0
1.58,2.45,0.46,3.87,2.49,1,0
1.58,2.45,0.46,3.87,2.49,1,0
1.61,2.57,0.36,3.85,2.43,1,0
1.61,2.57,0.36,3.85,2.43,1,0
1.61,2.57,0.36,3.85,2.43,1,0
1.5,2.41,0.31,3.71,2.29,1,0
1.5,2.41,0.31,3.71,2.29,1,0
1.5,2.41,0.31,3.71,2.29,1,0
1.49,2.41,0.27,3.61,2.27,1,0
1.49,2.41,0.27,3.61,2.27,1,0
1.49,2.41,0.27,3.61,2.27,1,0
1.47,2.44,0.26,3.71,2.28,1,0
1.47,2.44,0.26,3.71,2.28,1,0
1.47,2.44,0.26,3.71,2.28,1,0
1.44,2.53,0.26,3.76,2.25,1,0
1.44,2.53,0.26,3.76,2.25,1,0
1.44,2.53,0.26,3.76,2.25,1,0
1.42,2.51,0.24,3.66,2.26,1,0
1.42,2.51,0.24,3.66,2.26,1,0
1.42,2.51,0.24,3.66,2.26,1,0
1.43,2.53,0.22,3.67,2.28,1,0
1.43,2.53,0.22,3.67,2.28,1,0
1.43,2.53,0.22,3.67,2.28,1,0
1.27,2.28,0.19,3.53,2.21,1,0
1.27,2.28,0.19,3.53,2.21,1,0
1.27,2.28,0.19,3.53,2.21,1,0
1.38,2.39,0.26,3.63,2.34,1,0
1.38,2.39,0.26,3.63,2.34,1,0
1.38,2.39,0.26,3.63,2.34,1,0
1.3,2.14,0.2,3.45,2.38,1,0
1.3,2.14,0.2,3.45,2.38,1,0
1.3,2.14,0.2,3.45,2.38,1,0
1.39,2.36,0.21,3.56,2.32,1,0
1.39,2.36,0.21,3.56,2.32,1,0
1.39,2.36,0.21,3.56,2.32,1,0
1.44,2.52,0.22,3.61,2.31,1,0
1.44,2.52,0.22,3.61,2.31,1,0
1.44,2.52,0.22,3.61,2.31,1,0
1.38,2.42,0.22,3.6,2.32,1,0
1.38,2.42,0.22,3.6,2.32,1,0
1.38,2.42,0.22,3.6,2.32,1,0
1.34,2.05,0.27,3.35,2.41,1,0
1.34,2.05,0.27,3.35,2.41,1,0
1.34,2.05,0.27,3.35,2.41,1,0
1.37,2.32,0.24,3.51,2.29,1,0
1.37,2.32,0.24,3.51,2.29,1,0
1.37,2.32,0.24,3.51,2.29,1,0
1.43,2.36,0.24,3.47,2.32,1,0
1.43,2.36,0.24,3.47,2.32,1,0
1.43,2.36,0.24,3.47,2.32,1,0
1.39,2.41,0.24,3.64,2.31,1,0
1.39,2.41,0.24,3.64,2.31,1,0
1.39,2.41,0.24,3.64,2.31,1,0
1.39,2.36,0.24,3.56,2.31,1,0
1.39,2.36,0.24,3.56,2.31,1,0
1.39,2.36,0.24,3.56,2.31,1,0
1.39,2.43,0.22,3.66,2.32,1,0
1.39,2.43,0.22,3.66,2.32,1,0
1.39,2.43,0.22,3.66,2.32,1,0
1.29,2.03,0.21,3.46,2.4,1,0
1.29,2.03,0.21,3.46,2.4,1,0
1.29,2.03,0.21,3.46,2.4,1,0
1.36,2.19,0.23,3.42,2.38,1,0
1.36,2.19,0.23,3.42,2.38,1,0
1.36,2.19,0.23,3.42,2.38,1,0
1.33,2.15,0.23,3.43,2.35,1,0
1.33,2.15,0.23,3.43,2.35,1,0
1.33,2.15,0.23,3.43,2.35,1,0
1.31,2.16,0.25,3.47,2.38,1,0
1.31,2.16,0.25,3.47,2.38,1,0
1.31,2.16,0.25,3.47,2.38,1,0
1.29,2.1,0.25,3.42,2.42,1,0
1.29,2.1,0.25,3.42,2.42,1,0
1.29,2.1,0.25,3.42,2.42,1,0
1.22,1.87,0.23,3.21,2.28,1,0
1.22,1.87,0.23,3.21,2.28,1,0
1.22,1.87,0.23,3.21,2.28,1,0
1.35,2.25,0.23,3.56,2.33,1,0
1.35,2.25,0.23,3.56,2.33,1,0
1.35,2.25,0.23,3.56,2.33,1,0
1.35,2.36,0.21,3.57,2.31,1,0
1.35,2.36,0.21,3.57,2.31,1,0
1.35,2.36,0.21,3.57,2.31,1,0
1.44,2.45,0.26,3.67,2.3,1,0
1.44,2.45,0.26,3.67,2.3,1,0
1.44,2.45,0.26,3.67,2.3,1,0
1.41,2.47,0.21,3.67,2.3,1,0
1.41,2.47,0.21,3.67,2.3,1,0
1.41,2.47,0.21,3.67,2.3,1,0
1.43,2.52,0.26,3.56,2.31,1,0
1.43,2.52,0.26,3.56,2.31,1,0
1.43,2.52,0.26,3.56,2.31,1,0
1.39,2.4,0.24,3.61,2.28,1,0
